timestamp;tsa;tsf;tss;ens;dvt;plu;vvt;hra
14/07/2020-09:00:00;15,8;-9999;17,6;191;-9999;0;2,5;63,7
14/07/2020-10:00:00;16,5;-9999;17,5;311;-9999;0;2,5;65,1
14/07/2020-11:00:00;17,5;-9999;17,4;296;-9999;0;2,2;66,6
14/07/2020-12:00:00;17,6;-9999;17,5;360;-9999;0;2,1;72,6
14/07/2020-13:00:00;19;-9999;17,6;496;-9999;0;2,4;65,4
14/07/2020-14:00:00;19,1;-9999;17,7;225;-9999;0;3,1;64,6
14/07/2020-15:00:00;18,1;-9999;17,9;167;-9999;0,1;3,2;73,7
14/07/2020-16:00:00;16,6;-9999;18;254;-9999;0,4;2,9;92,3
14/07/2020-17:00:00;17,1;-9999;18,1;227;-9999;0,1;2,8;91,1
14/07/2020-18:00:00;18,4;-9999;18,2;207;-9999;1,1;2,4;83,9
14/07/2020-19:00:00;16,7;-9999;18,3;96;-9999;1;2,6;95,1
14/07/2020-20:00:00;16,4;-9999;18,4;55;-9999;0;3;92,8
14/07/2020-21:00:00;15,7;-9999;18,4;39;-9999;0;3;91,6
14/07/2020-22:00:00;15,4;-9999;18,4;0;-9999;0;2,6;89,1
14/07/2020-23:00:00;15;-9999;18,3;0;-9999;0;1,8;90,6
15/07/2020-00:00:00;14,7;-9999;18,2;0;-9999;0;1;89,7
15/07/2020-01:00:00;14,4;-9999;18,1;0;-9999;0;1,3;90,2
15/07/2020-02:00:00;14,1;-9999;18;0;-9999;0;1,4;91,2
15/07/2020-03:00:00;13,6;-9999;17,8;0;-9999;0;1,2;94,7
15/07/2020-04:00:00;13,3;-9999;17,7;0;-9999;0;0,1;95,4
15/07/2020-05:00:00;13,3;-9999;17,6;0;-9999;0;0;94
15/07/2020-06:00:00;13,3;-9999;17,5;2;-9999;0;0;87,6
15/07/2020-07:00:00;13,7;-9999;17,4;29;-9999;0;0;84
15/07/2020-08:00:00;14,2;-9999;17,3;70;-9999;0;0,1;84,8
15/07/2020-09:00:00;14,4;-9999;17,3;113;-9999;0;1,3;81,1
15/07/2020-10:00:00;15;-9999;17,2;232;-9999;0;1,5;76,4
15/07/2020-11:00:00;15,8;-9999;17,2;385;-9999;0;1,5;66,4
15/07/2020-12:00:00;17;-9999;17,3;493;-9999;0;1,3;62,4
15/07/2020-13:00:00;17,7;-9999;17,4;501;-9999;0;1,6;57,6
15/07/2020-14:00:00;18,3;-9999;17,6;505;-9999;0;1,8;57,4
15/07/2020-15:00:00;19,2;-9999;17,8;569;-9999;0;1,8;55,5
15/07/2020-16:00:00;20;-9999;18,1;676;-9999;0;1,7;52,6
15/07/2020-17:00:00;18,9;-9999;18,4;158;-9999;0,1;2,4;58,3
15/07/2020-18:00:00;15,9;-9999;18,7;52;-9999;0;3,1;82,2
15/07/2020-19:00:00;15,9;-9999;18,8;84;-9999;0;1,7;80,8
15/07/2020-20:00:00;16,3;-9999;18,8;72;-9999;0;1,7;78,6
15/07/2020-21:00:00;16,2;-9999;18,8;38;-9999;0;0,8;80,5
15/07/2020-22:00:00;16,3;-9999;18,7;0;-9999;0;0,8;80,1
15/07/2020-23:00:00;16,1;-9999;18,6;0;-9999;0;1,2;80,5
16/07/2020-00:00:00;15,4;-9999;18,5;0;-9999;0,1;2,5;84,7
16/07/2020-01:00:00;13,9;-9999;18,4;0;-9999;0;1,4;93
16/07/2020-02:00:00;13,7;-9999;18,3;0;-9999;0,1;0,7;94,2
16/07/2020-03:00:00;13,6;-9999;18,1;0;-9999;0;1,3;95,2
16/07/2020-04:00:00;13,6;-9999;18;0;-9999;0;1,6;94,7
16/07/2020-05:00:00;13,8;-9999;17,9;0;-9999;0;1,7;95,4
16/07/2020-06:00:00;14;-9999;17,8;1;-9999;0;2,1;95,1
16/07/2020-07:00:00;13,9;-9999;17,7;9;-9999;0;2,1;95,4
16/07/2020-08:00:00;14,1;-9999;17,6;16;-9999;0;2,2;95,3
16/07/2020-09:00:00;14,2;-9999;17,5;44;-9999;0,2;2,8;95,5
16/07/2020-10:00:00;14,3;-9999;17,5;75;-9999;0,1;2,5;95,6
16/07/2020-11:00:00;14,9;-9999;17,4;138;-9999;0;2,7;93,5
16/07/2020-12:00:00;15;-9999;17,4;199;-9999;0,2;3,1;94,5
16/07/2020-13:00:00;15,9;-9999;17,4;312;-9999;0;3,2;90,1
16/07/2020-14:00:00;16;-9999;17,4;181;-9999;0;3,2;88,1
16/07/2020-15:00:00;15,2;-9999;17,4;157;-9999;0,2;3,5;91
16/07/2020-16:00:00;15,8;-9999;17,5;266;-9999;0;3,7;87,7
16/07/2020-17:00:00;16,5;-9999;17,5;157;-9999;0;4,1;79,8
16/07/2020-18:00:00;16,4;-9999;17,6;128;-9999;0;3,8;78
16/07/2020-19:00:00;16,4;-9999;17,6;172;-9999;0;3;81,2
16/07/2020-20:00:00;16,6;-9999;17,6;56;-9999;0;3,5;80,3
16/07/2020-21:00:00;16,5;-9999;17,6;41;-9999;0;3;80,8
16/07/2020-22:00:00;16,1;-9999;17,6;0;-9999;0;2,9;81,2
16/07/2020-23:00:00;15,5;-9999;17,5;0;-9999;0;1,3;84,8
17/07/2020-00:00:00;15,4;-9999;17,5;0;-9999;0;2,2;85,7
17/07/2020-01:00:00;15,1;-9999;17,4;0;-9999;0;1,9;85,6
17/07/2020-02:00:00;15;-9999;17,4;0;-9999;0;2,2;86,4
17/07/2020-03:00:00;15;-9999;17,3;0;-9999;0;2,5;86,9
17/07/2020-04:00:00;14,8;-9999;17,2;0;-9999;0;1,2;87,8
17/07/2020-05:00:00;14,6;-9999;17,2;0;-9999;0;0,4;89,6
17/07/2020-06:00:00;14,8;-9999;17,1;3;-9999;0;1,7;89,4
17/07/2020-07:00:00;14,8;-9999;17,1;25;-9999;0;1,6;90,1
17/07/2020-08:00:00;15,5;-9999;17;121;-9999;0;1,6;88,3
17/07/2020-09:00:00;16;-9999;17;129;-9999;0;1,2;87,2
17/07/2020-10:00:00;16,5;-9999;17;168;-9999;0;0,9;85,1
17/07/2020-11:00:00;16,7;-9999;17;164;-9999;0;1,5;78,5
17/07/2020-12:00:00;16,2;-9999;17,1;143;-9999;0;1,8;86,5
17/07/2020-13:00:00;16,3;-9999;17,2;257;-9999;0;1,6;89,2
17/07/2020-14:00:00;17,3;-9999;17,3;256;-9999;0;1,8;85
17/07/2020-15:00:00;18;-9999;17,4;297;-9999;0;1,5;82,2
17/07/2020-16:00:00;19,3;-9999;17,5;435;-9999;0;1,3;75,8
17/07/2020-17:00:00;20,1;-9999;17,7;337;-9999;0;0,8;72,7
17/07/2020-18:00:00;20,8;-9999;17,9;364;-9999;0;1,3;70,1
17/07/2020-19:00:00;20,9;-9999;18,2;258;-9999;0;1,4;69,3
17/07/2020-20:00:00;21,1;-9999;18,4;194;-9999;0;1,1;66,9
17/07/2020-21:00:00;20,3;-9999;18,6;73;-9999;0;0,9;71,9
17/07/2020-22:00:00;19,2;-9999;18,7;0;-9999;0;1,4;76,9
17/07/2020-23:00:00;17,9;-9999;18,8;0;-9999;0;1,6;83
18/07/2020-00:00:00;16,9;-9999;18,7;0;-9999;0;1,7;86,8
18/07/2020-01:00:00;16,4;-9999;18,6;0;-9999;0;1,6;87,7
18/07/2020-02:00:00;16,3;-9999;18,4;0;-9999;0;1,3;88
18/07/2020-03:00:00;15,9;-9999;18,3;0;-9999;0;1,6;90
18/07/2020-04:00:00;15,3;-9999;18,1;0;-9999;0;1,9;92,3
18/07/2020-05:00:00;14,9;-9999;17,9;0;-9999;0;2;93,3
18/07/2020-06:00:00;15;-9999;17,8;2;-9999;0;2,1;92,3
18/07/2020-07:00:00;14,8;-9999;17,6;48;-9999;0;1,7;92,2
18/07/2020-08:00:00;16,2;-9999;17,5;164;-9999;0;2,1;87,7
18/07/2020-09:00:00;17,2;-9999;17,4;185;-9999;0;2;86,2
18/07/2020-10:00:00;19,3;-9999;17,3;435;-9999;0;2,5;76,2
18/07/2020-11:00:00;21,2;-9999;17,4;599;-9999;0;2,1;68,6
18/07/2020-12:00:00;22,7;-9999;17,5;627;-9999;0;2;63
18/07/2020-13:00:00;23,5;-9999;17,7;677;-9999;0;2,2;59,5
18/07/2020-14:00:00;24,4;-9999;18;751;-9999;0;2,7;56,8
18/07/2020-15:00:00;24,6;-9999;18,4;636;-9999;0;2,9;55,9
18/07/2020-16:00:00;25;-9999;18,9;711;-9999;0;3,6;54,6
18/07/2020-17:00:00;25;-9999;19,3;637;-9999;0;3,7;54,2
18/07/2020-18:00:00;24,5;-9999;19,7;535;-9999;0;4;52,2
18/07/2020-19:00:00;24,1;-9999;20,1;354;-9999;0;3,3;53,1
18/07/2020-20:00:00;23,8;-9999;20,3;254;-9999;0;2,6;56,6
18/07/2020-21:00:00;23,6;-9999;20,4;86;-9999;0;1,7;57,6
18/07/2020-22:00:00;22,1;-9999;20,5;0;-9999;0;0,2;63,6
18/07/2020-23:00:00;20,6;-9999;20,4;0;-9999;0;1,3;69,6
19/07/2020-00:00:00;18,6;-9999;20,3;0;-9999;0;1,3;79
19/07/2020-01:00:00;17,3;-9999;20,1;0;-9999;0;1,6;83,9
19/07/2020-02:00:00;16,3;-9999;19,9;0;-9999;0;0,8;85,4
19/07/2020-03:00:00;16;-9999;19,7;0;-9999;0;0,7;81,9
19/07/2020-04:00:00;15,2;-9999;19,5;0;-9999;0;0,9;86,6
19/07/2020-05:00:00;14,5;-9999;19,3;0;-9999;0;0,9;90,1
19/07/2020-06:00:00;13,7;-9999;19;3;-9999;0;1;93,4
19/07/2020-07:00:00;14,6;-9999;18,8;62;-9999;0;1,3;93,3
19/07/2020-08:00:00;15,3;-9999;18,6;158;-9999;0;2,2;89,2
19/07/2020-09:00:00;16,6;-9999;18,4;327;-9999;0;2,1;79,2
19/07/2020-10:00:00;18,7;-9999;18,2;475;-9999;0;2,7;72,8
19/07/2020-11:00:00;20,7;-9999;18,2;558;-9999;0;3,3;53,6
19/07/2020-12:00:00;21,6;-9999;18,2;588;-9999;0;3,5;41,8
19/07/2020-13:00:00;22,7;-9999;18,4;844;-9999;0;3,7;37,4
19/07/2020-14:00:00;23,3;-9999;18,5;668;-9999;0;4;34
19/07/2020-15:00:00;23,4;-9999;18,8;710;-9999;0;4;37,7
19/07/2020-16:00:00;24;-9999;19,1;809;-9999;0;4,2;39
19/07/2020-17:00:00;24,4;-9999;19,5;648;-9999;0;3,8;38,2
19/07/2020-18:00:00;24,2;-9999;19,9;482;-9999;0;3,4;38,7
19/07/2020-19:00:00;24,1;-9999;20,2;350;-9999;0;3,2;39,3
19/07/2020-20:00:00;23,9;-9999;20,5;255;-9999;0;3,6;44,1
19/07/2020-21:00:00;22,1;-9999;20,6;55;-9999;0;3,4;57
19/07/2020-22:00:00;19,2;-9999;20,6;0;-9999;0;3,9;75,6
19/07/2020-23:00:00;17,6;-9999;20,5;0;-9999;0;3,4;81,7
20/07/2020-00:00:00;16,8;-9999;20,4;0;-9999;0;2,7;86,5
20/07/2020-01:00:00;16,6;-9999;20,2;0;-9999;0;2,7;88,4
20/07/2020-02:00:00;16,1;-9999;20;0;-9999;0;2,8;91,9
20/07/2020-03:00:00;15,7;-9999;19,8;0;-9999;0;3,2;93,6
20/07/2020-04:00:00;15;-9999;19,6;0;-9999;0;4;92,2
20/07/2020-05:00:00;13,9;-9999;19,5;0;-9999;0;3,6;92,6
20/07/2020-06:00:00;13,2;-9999;19,3;1;-9999;0,5;3;95,5
20/07/2020-07:00:00;13,1;-9999;19,1;16;-9999;0,2;2,1;96,3
20/07/2020-08:00:00;13,6;-9999;19;59;-9999;0;2,7;95,4
20/07/2020-09:00:00;14,2;-9999;18,8;133;-9999;0;3,6;92,2
20/07/2020-10:00:00;14,8;-9999;18,6;263;-9999;0;3,9;86,1
20/07/2020-11:00:00;15,8;-9999;18,6;390;-9999;0;3,8;76
20/07/2020-12:00:00;17,8;-9999;18,6;767;-9999;0;3,9;62,4
20/07/2020-13:00:00;18,9;-9999;18,6;808;-9999;0;3,8;52,4
20/07/2020-14:00:00;19,9;-9999;18,7;848;-9999;0;3,6;46,7
20/07/2020-15:00:00;20,5;-9999;18,9;810;-9999;0;4;44
20/07/2020-16:00:00;20,7;-9999;19,2;690;-9999;0;3,8;41,6
20/07/2020-17:00:00;21,3;-9999;19,6;712;-9999;0;4,3;39,6
20/07/2020-18:00:00;20,9;-9999;20;456;-9999;0;4,2;40,2
20/07/2020-19:00:00;20,6;-9999;20,3;397;-9999;0;4,4;41,7
20/07/2020-20:00:00;20,3;-9999;20,5;270;-9999;0;3,9;43,4
20/07/2020-21:00:00;19,1;-9999;20,6;65;-9999;0;3,9;47,5
20/07/2020-22:00:00;16,9;-9999;20,5;0;-9999;0;3,3;58,1
20/07/2020-23:00:00;15,2;-9999;20,4;0;-9999;0;3,2;67
21/07/2020-00:00:00;14;-9999;20,2;0;-9999;0;3;71,2
21/07/2020-01:00:00;12,9;-9999;19,9;0;-9999;0;2,4;75,6
21/07/2020-02:00:00;12;-9999;19,7;0;-9999;0;1,7;80,7
21/07/2020-03:00:00;11,5;-9999;19,4;0;-9999;0;0,7;83,5
21/07/2020-04:00:00;11,2;-9999;19,2;0;-9999;0;0,2;84,9
21/07/2020-05:00:00;10,4;-9999;18,9;0;-9999;0;0,1;89,3
21/07/2020-06:00:00;10,1;-9999;18,7;2;-9999;0;0;91,2
21/07/2020-07:00:00;10,4;-9999;18,4;61;-9999;0;0;89,7
21/07/2020-08:00:00;11,9;-9999;18,2;189;-9999;0;0,7;84,2
21/07/2020-09:00:00;13,9;-9999;17,9;347;-9999;0;2,3;73,5
21/07/2020-10:00:00;15,3;-9999;17,7;504;-9999;0;3;64,5
21/07/2020-11:00:00;16,4;-9999;17,6;627;-9999;0;3;58,4
21/07/2020-12:00:00;17,6;-9999;17,6;766;-9999;0;3,4;53
21/07/2020-13:00:00;18,5;-9999;17,7;760;-9999;0;3,8;49,7
21/07/2020-14:00:00;19,5;-9999;17,9;861;-9999;0;3,7;45
21/07/2020-15:00:00;20,3;-9999;18,2;839;-9999;0;3,7;43
21/07/2020-16:00:00;20,6;-9999;18,6;726;-9999;0;3,4;42,1
21/07/2020-17:00:00;21,2;-9999;19,2;681;-9999;0;3,6;40,3
21/07/2020-18:00:00;21,2;-9999;19,7;487;-9999;0;3,8;40,3
21/07/2020-19:00:00;20,9;-9999;20,1;387;-9999;0;3,6;41,1
21/07/2020-20:00:00;20,3;-9999;20,3;253;-9999;0;4,1;44,3
21/07/2020-21:00:00;18,8;-9999;20,4;59;-9999;0;4,2;51,6
21/07/2020-22:00:00;16,7;-9999;20,4;0;-9999;0;4,1;59,2
21/07/2020-23:00:00;14,9;-9999;20,2;0;-9999;0;3,7;66,1
22/07/2020-00:00:00;13,2;-9999;20;0;-9999;0;2,1;71,1
22/07/2020-01:00:00;12,2;-9999;19,8;0;-9999;0;1,1;73,7
22/07/2020-02:00:00;11,6;-9999;19,6;0;-9999;0;0,4;74,4
22/07/2020-03:00:00;11,2;-9999;19,3;0;-9999;0;0,3;76,1
22/07/2020-04:00:00;10,5;-9999;19;0;-9999;0;0,5;81,4
22/07/2020-05:00:00;10;-9999;18,8;0;-9999;0;0;84,2
22/07/2020-06:00:00;9,6;-9999;18,5;2;-9999;0;0;88,1
22/07/2020-07:00:00;10,2;-9999;18,2;55;-9999;0;0;85,7
22/07/2020-08:00:00;11;-9999;18;175;-9999;0;0,9;84,7
22/07/2020-09:00:00;13,2;-9999;17,7;331;-9999;0;2,4;75,7
22/07/2020-10:00:00;14,9;-9999;17,5;476;-9999;0;2,8;67,1
22/07/2020-11:00:00;16,2;-9999;17,4;608;-9999;0;2,6;60,3
22/07/2020-12:00:00;17,5;-9999;17,4;712;-9999;0;2,7;52,4
22/07/2020-13:00:00;18,6;-9999;17,6;769;-9999;0;2,9;47,6
22/07/2020-14:00:00;19,3;-9999;17,7;780;-9999;0;2,8;43,2
22/07/2020-15:00:00;20,2;-9999;18;782;-9999;0;3,1;40,7
22/07/2020-16:00:00;20,7;-9999;18,5;763;-9999;0;3,1;39,6
22/07/2020-17:00:00;21;-9999;19;675;-9999;0;3,3;41,6
22/07/2020-18:00:00;20,7;-9999;19,6;500;-9999;0;3,7;43,6
22/07/2020-19:00:00;20,5;-9999;20;403;-9999;0;3,7;43,7
22/07/2020-20:00:00;20,2;-9999;20,3;232;-9999;0;3,6;44,9
22/07/2020-21:00:00;19,1;-9999;20,4;68;-9999;0;2,9;47,1
22/07/2020-22:00:00;17,2;-9999;20,4;0;-9999;0;1,4;50,6
22/07/2020-23:00:00;15,9;-9999;20,3;0;-9999;0;0,2;54,6
23/07/2020-00:00:00;14,9;-9999;20,1;0;-9999;0;0,6;61,4
23/07/2020-01:00:00;14;-9999;19,9;0;-9999;0;0,3;67,8
23/07/2020-02:00:00;13,4;-9999;19,6;0;-9999;0;0;70,3
23/07/2020-03:00:00;13,2;-9999;19,4;0;-9999;0;0;71
23/07/2020-04:00:00;12,7;-9999;19,1;0;-9999;0;0,9;73,2
23/07/2020-05:00:00;12;-9999;18,8;0;-9999;0;1,3;76,4
23/07/2020-06:00:00;11,1;-9999;18,5;2;-9999;0;0,4;80,2
23/07/2020-07:00:00;11,6;-9999;18,3;48;-9999;0;0,9;78,3
23/07/2020-08:00:00;13,8;-9999;18;168;-9999;0;2,1;69,5
23/07/2020-09:00:00;16,3;-9999;17,8;322;-9999;0;2,1;61,6
23/07/2020-10:00:00;18,6;-9999;17,7;475;-9999;0;1,9;51,5
23/07/2020-11:00:00;20,4;-9999;17,6;608;-9999;0;1,5;42,9
23/07/2020-12:00:00;21,6;-9999;17,7;710;-9999;0;1,5;38,6
23/07/2020-13:00:00;22,6;-9999;17,9;780;-9999;0;2,3;37
23/07/2020-14:00:00;23,8;-9999;18,1;788;-9999;0;1,9;35,6
23/07/2020-15:00:00;24,5;-9999;18,4;789;-9999;0;2,2;34,1
23/07/2020-16:00:00;24,8;-9999;18,9;586;-9999;0;2,5;33,3
23/07/2020-17:00:00;25,5;-9999;19,5;660;-9999;0;2,6;31,3
23/07/2020-18:00:00;25,8;-9999;20;532;-9999;0;2;31,8
23/07/2020-19:00:00;25,1;-9999;20,5;280;-9999;0;2,7;32,8
23/07/2020-20:00:00;24,2;-9999;20,8;104;-9999;0;2,7;34,7
23/07/2020-21:00:00;23,3;-9999;21;38;-9999;0;2,7;36,7
23/07/2020-22:00:00;22;-9999;21;0;-9999;0;1,9;40,2
23/07/2020-23:00:00;21,2;-9999;20,9;0;-9999;0;1,7;41,8
24/07/2020-00:00:00;20,6;-9999;20,8;0;-9999;0;1,7;43,8
24/07/2020-01:00:00;20,1;-9999;20,6;0;-9999;0;1,9;45,4
24/07/2020-02:00:00;19,3;-9999;20,4;0;-9999;0;1,7;50,4
24/07/2020-03:00:00;18,3;-9999;20,2;0;-9999;0;2,2;56,2
24/07/2020-04:00:00;17,4;-9999;20;0;-9999;0;2,5;53,3
24/07/2020-05:00:00;16,4;-9999;19,8;0;-9999;0;2,3;54,7
24/07/2020-06:00:00;15,5;-9999;19,6;1;-9999;0;2,6;58,5
24/07/2020-07:00:00;14,7;-9999;19,4;22;-9999;0;2,5;69,4
24/07/2020-08:00:00;14,9;-9999;19,2;72;-9999;0;3;78,7
24/07/2020-09:00:00;15,6;-9999;19;117;-9999;0;3,2;83,6
24/07/2020-10:00:00;16,9;-9999;18,9;246;-9999;0;2,9;80,1
24/07/2020-11:00:00;18;-9999;18,8;326;-9999;0;2,9;76,6
24/07/2020-12:00:00;19;-9999;18,9;378;-9999;0;3,4;73,6
24/07/2020-13:00:00;20,4;-9999;18,9;470;-9999;0;3,4;67
24/07/2020-14:00:00;21,2;-9999;19,1;451;-9999;0;3,1;63,2
24/07/2020-15:00:00;22,3;-9999;19,3;559;-9999;0;3,4;58,3
24/07/2020-16:00:00;22,1;-9999;19,6;310;-9999;0;3,6;57,2
24/07/2020-17:00:00;19,4;-9999;19,9;160;-9999;0;4,8;76,4
24/07/2020-18:00:00;19,8;-9999;20,1;460;-9999;0;3,1;75,2
24/07/2020-19:00:00;20,2;-9999;20,2;216;-9999;0;3,7;68,5
24/07/2020-20:00:00;20,1;-9999;20,3;120;-9999;0;2,8;67,2
24/07/2020-21:00:00;19,8;-9999;20,4;56;-9999;0;1,5;69,7
24/07/2020-22:00:00;19;-9999;20,3;0;-9999;0;0,4;73,8
24/07/2020-23:00:00;18,8;-9999;20,3;0;-9999;0;1;75,6
25/07/2020-00:00:00;17,6;-9999;20,2;0;-9999;0;1,5;78,9
25/07/2020-01:00:00;17,3;-9999;20,1;0;-9999;0;1,5;75,5
25/07/2020-02:00:00;16,5;-9999;19,9;0;-9999;0;1,8;77,3
25/07/2020-03:00:00;16,4;-9999;19,8;0;-9999;0;1,9;79,9
25/07/2020-04:00:00;15,8;-9999;19,5;0;-9999;0;1,7;82,6
25/07/2020-05:00:00;15,7;-9999;19,4;0;-9999;0;1,9;83,2
25/07/2020-06:00:00;15,6;-9999;19,2;1;-9999;0;1,7;84,2
25/07/2020-07:00:00;15,8;-9999;19,1;18;-9999;0;2;83,5
25/07/2020-08:00:00;16,5;-9999;18,9;55;-9999;0;2,2;82
25/07/2020-09:00:00;17,7;-9999;18,8;132;-9999;0;2,5;79,5
25/07/2020-10:00:00;19;-9999;18,8;168;-9999;0;2,8;72,3
25/07/2020-11:00:00;20,4;-9999;18,7;380;-9999;0;3,2;65,7
25/07/2020-12:00:00;21,3;-9999;18,8;337;-9999;0;3,3;61,9
25/07/2020-13:00:00;21,9;-9999;18,9;348;-9999;0;3,7;60,4
25/07/2020-14:00:00;22,6;-9999;19,1;388;-9999;0;3,8;58,2
25/07/2020-15:00:00;23,7;-9999;19,3;502;-9999;0;4,1;53,8
25/07/2020-16:00:00;23,7;-9999;19,5;316;-9999;0;4,2;53,5
25/07/2020-17:00:00;23,8;-9999;19,8;220;-9999;0;3,9;53
25/07/2020-18:00:00;23,6;-9999;20;107;-9999;0;3;54,2
25/07/2020-19:00:00;23,6;-9999;20,2;86;-9999;0;2,7;54,4
25/07/2020-20:00:00;23,4;-9999;20,2;41;-9999;0;2,3;54,7
25/07/2020-21:00:00;22,7;-9999;20,3;24;-9999;0;3;57,8
25/07/2020-22:00:00;21,1;-9999;20,2;0;-9999;0,1;2,5;67,4
25/07/2020-23:00:00;18,7;-9999;20,1;0;-9999;0,1;2,1;84,6
26/07/2020-00:00:00;18,2;-9999;20,1;0;-9999;0;2,1;87,5
26/07/2020-01:00:00;18,3;-9999;20;0;-9999;0;2,6;83
26/07/2020-02:00:00;17,3;-9999;19,9;0;-9999;1,1;2,8;90
26/07/2020-03:00:00;16,6;-9999;19,7;0;-9999;0,2;2,6;94,8
26/07/2020-04:00:00;16,6;-9999;19,6;0;-9999;2,9;2,7;95,7
26/07/2020-05:00:00;16,2;-9999;19,5;0;-9999;0,9;2,8;95,4
26/07/2020-06:00:00;15,9;-9999;19,4;0;-9999;0;2,6;95,4
26/07/2020-07:00:00;15,8;-9999;19,2;20;-9999;0;2,6;94,8
26/07/2020-08:00:00;16;-9999;19,1;81;-9999;0;3;92,5
26/07/2020-09:00:00;16,4;-9999;18,9;243;-9999;0;3,7;86,5
26/07/2020-10:00:00;17,3;-9999;18,8;380;-9999;0;3,7;78,3
26/07/2020-11:00:00;18;-9999;18,8;456;-9999;0;4,2;74,4
26/07/2020-12:00:00;19,4;-9999;18,8;612;-9999;0;4,6;66,8
26/07/2020-13:00:00;19,7;-9999;18,8;532;-9999;0;4,3;64,2
26/07/2020-14:00:00;20,3;-9999;18,9;444;-9999;0;4;60,8
26/07/2020-15:00:00;19,7;-9999;19;465;-9999;0;3,9;66,6
26/07/2020-16:00:00;21,3;-9999;19,2;708;-9999;0;3,6;58,5
26/07/2020-17:00:00;21,2;-9999;19,4;462;-9999;0;3,5;60,4
26/07/2020-18:00:00;22,1;-9999;19,7;398;-9999;0;4,3;52,5
26/07/2020-19:00:00;21,7;-9999;19,9;276;-9999;0;4,1;48,4
26/07/2020-20:00:00;21,4;-9999;20;214;-9999;0;4,1;46,4
26/07/2020-21:00:00;20,2;-9999;20;51;-9999;0;3;50
26/07/2020-22:00:00;18,8;-9999;19,9;0;-9999;0;2,4;54,7
26/07/2020-23:00:00;17,5;-9999;19,8;0;-9999;0;1,2;61,6
27/07/2020-00:00:00;16,6;-9999;19,7;0;-9999;0;1,1;65,8
27/07/2020-01:00:00;15,8;-9999;19,5;0;-9999;0;1,4;69,4
27/07/2020-02:00:00;14,7;-9999;19,3;0;-9999;0;1,7;75,9
27/07/2020-03:00:00;14,7;-9999;19,1;0;-9999;0;1,8;76,6
27/07/2020-04:00:00;14,4;-9999;18,9;0;-9999;0;1,8;79
27/07/2020-05:00:00;14,5;-9999;18,7;0;-9999;0;2,2;79,6
27/07/2020-06:00:00;14,8;-9999;18,6;0;-9999;0;2,4;77,2
27/07/2020-07:00:00;15,1;-9999;18,4;9;-9999;0;2,1;76,1
27/07/2020-08:00:00;15,3;-9999;18,3;35;-9999;0;2,2;78,2
27/07/2020-09:00:00;16;-9999;18,2;89;-9999;0;2;76,3
27/07/2020-10:00:00;18,1;-9999;18,2;203;-9999;0;2,8;68,5
27/07/2020-11:00:00;19,9;-9999;18,1;333;-9999;0;3,5;61,2
27/07/2020-12:00:00;22,8;-9999;18,2;543;-9999;0;4,1;50,3
27/07/2020-13:00:00;24,5;-9999;18,3;637;-9999;0;4,8;43,2
27/07/2020-14:00:00;25,2;-9999;18,6;549;-9999;0;5,1;41,4
27/07/2020-15:00:00;26,6;-9999;18,9;596;-9999;0;4,3;38,5
27/07/2020-16:00:00;27,3;-9999;19,3;520;-9999;0;4;34,8
27/07/2020-17:00:00;28,2;-9999;19,7;451;-9999;0;4,3;31
27/07/2020-18:00:00;28,6;-9999;20;420;-9999;0;4,1;28,6
27/07/2020-19:00:00;28,5;-9999;20,3;319;-9999;0;4,5;28,1
27/07/2020-20:00:00;28,8;-9999;20,5;239;-9999;0;4,1;25,1
27/07/2020-21:00:00;27,1;-9999;20,5;42;-9999;0;2,7;28,7
27/07/2020-22:00:00;25,3;-9999;20,6;0;-9999;0;3;35,5
27/07/2020-23:00:00;23,3;-9999;20,5;0;-9999;0;2,2;43,5
28/07/2020-00:00:00;21,4;-9999;20,3;0;-9999;0;4;59,6
28/07/2020-01:00:00;20;-9999;20,2;0;-9999;0;3,1;71,9
28/07/2020-02:00:00;19,2;-9999;20;0;-9999;0;3,6;72,7
28/07/2020-03:00:00;18,6;-9999;19,8;0;-9999;0;3,6;76
28/07/2020-04:00:00;17,9;-9999;19,7;0;-9999;0;3;79,9
28/07/2020-05:00:00;17,5;-9999;19,5;0;-9999;0;3,1;81,9
28/07/2020-06:00:00;17,2;-9999;19,4;0;-9999;0;3,5;82,3
28/07/2020-07:00:00;17,2;-9999;19,2;28;-9999;0;3,9;80,4
28/07/2020-08:00:00;17,1;-9999;19,1;68;-9999;0;3,7;82,7
28/07/2020-09:00:00;17,8;-9999;18,9;212;-9999;0;4,6;77
28/07/2020-10:00:00;19;-9999;18,8;452;-9999;0;4,4;63,8
28/07/2020-11:00:00;18,9;-9999;18,8;416;-9999;0;5,2;62,1
28/07/2020-12:00:00;19,3;-9999;18,8;573;-9999;0;5,5;53,4
28/07/2020-13:00:00;19,8;-9999;18,8;641;-9999;0;5,5;48
28/07/2020-14:00:00;20;-9999;18,8;510;-9999;0;4,9;46,5
28/07/2020-15:00:00;20,9;-9999;18,9;685;-9999;0;5,2;45,5
28/07/2020-16:00:00;21,1;-9999;19,1;476;-9999;0;4,5;46
28/07/2020-17:00:00;21,3;-9999;19,4;517;-9999;0;5,3;45,6
28/07/2020-18:00:00;21;-9999;19,6;377;-9999;0;5,6;45,2
